group,Date,day_of_week,interval,interval_cv
D,2025-08-15,Friday,16:00,509
D,2025-08-15,Friday,16:30,478
D,2025-08-15,Friday,17:00,443
D,2025-08-15,Friday,17:30,407
D,2025-08-15,Friday,18:00,368
D,2025-08-15,Friday,18:30,321
D,2025-08-15,Friday,19:00,285
D,2025-08-15,Friday,19:30,257
D,2025-08-15,Friday,20:00,216
D,2025-08-15,Friday,20:30,195
D,2025-08-15,Friday,21:00,154
D,2025-08-15,Friday,21:30,141
D,2025-08-15,Friday,22:00,112
D,2025-08-15,Friday,22:30,91
D,2025-08-15,Friday,23:00,71
D,2025-08-15,Friday,23:30,54
D,2025-08-16,Saturday,00:00,40
D,2025-08-16,Saturday,00:30,26
D,2025-08-16,Saturday,01:00,22
D,2025-08-16,Saturday,01:30,15
D,2025-08-16,Saturday,02:00,11
D,2025-08-16,Saturday,02:30,6
D,2025-08-16,Saturday,03:00,2
D,2025-08-16,Saturday,03:30,0
D,2025-08-16,Saturday,04:00,0
D,2025-08-16,Saturday,04:30,0
D,2025-08-16,Saturday,05:00,0
D,2025-08-16,Saturday,05:30,1
D,2025-08-16,Saturday,06:00,8
D,2025-08-16,Saturday,06:30,13
D,2025-08-16,Saturday,07:00,25
D,2025-08-16,Saturday,07:30,40
D,2025-08-16,Saturday,08:00,69
D,2025-08-16,Saturday,08:30,101
D,2025-08-16,Saturday,09:00,153
D,2025-08-16,Saturday,09:30,189
D,2025-08-16,Saturday,10:00,224
D,2025-08-16,Saturday,10:30,260
D,2025-08-16,Saturday,11:00,296
D,2025-08-16,Saturday,11:30,307
D,2025-08-16,Saturday,12:00,323
D,2025-08-16,Saturday,12:30,334
D,2025-08-16,Saturday,13:00,330
D,2025-08-16,Saturday,13:30,335
D,2025-08-16,Saturday,14:00,328
D,2025-08-16,Saturday,14:30,340
D,2025-08-16,Saturday,15:00,326
D,2025-08-16,Saturday,15:30,310
D,2025-08-16,Saturday,16:00,300
D,2025-08-16,Saturday,16:30,276
D,2025-08-16,Saturday,17:00,257
D,2025-08-16,Saturday,17:30,247
D,2025-08-16,Saturday,18:00,230
D,2025-08-16,Saturday,18:30,201
D,2025-08-16,Saturday,19:00,192
D,2025-08-16,Saturday,19:30,172
D,2025-08-16,Saturday,20:00,147
D,2025-08-16,Saturday,20:30,134
D,2025-08-16,Saturday,21:00,114
D,2025-08-16,Saturday,21:30,95
D,2025-08-16,Saturday,22:00,80
D,2025-08-16,Saturday,22:30,66
D,2025-08-16,Saturday,23:00,57
D,2025-08-16,Saturday,23:30,45
D,2025-08-17,Sunday,00:00,37
D,2025-08-17,Sunday,00:30,25
D,2025-08-17,Sunday,01:00,19
D,2025-08-17,Sunday,01:30,17
D,2025-08-17,Sunday,02:00,13
D,2025-08-17,Sunday,02:30,8
D,2025-08-17,Sunday,03:00,2
D,2025-08-17,Sunday,03:30,1
D,2025-08-17,Sunday,04:00,0
D,2025-08-17,Sunday,04:30,0
D,2025-08-17,Sunday,05:00,1
D,2025-08-17,Sunday,05:30,1
D,2025-08-17,Sunday,06:00,5
D,2025-08-17,Sunday,06:30,9
D,2025-08-17,Sunday,07:00,16
D,2025-08-17,Sunday,07:30,28
D,2025-08-17,Sunday,08:00,46
D,2025-08-17,Sunday,08:30,63
D,2025-08-17,Sunday,09:00,94
D,2025-08-17,Sunday,09:30,110
D,2025-08-17,Sunday,10:00,127
D,2025-08-17,Sunday,10:30,161
D,2025-08-17,Sunday,11:00,177
D,2025-08-17,Sunday,11:30,188
D,2025-08-17,Sunday,12:00,204
D,2025-08-17,Sunday,12:30,202
D,2025-08-17,Sunday,13:00,208
D,2025-08-17,Sunday,13:30,221
D,2025-08-17,Sunday,14:00,216
D,2025-08-17,Sunday,14:30,226
D,2025-08-17,Sunday,15:00,219
D,2025-08-17,Sunday,15:30,223
D,2025-08-17,Sunday,16:00,202
D,2025-08-17,Sunday,16:30,204
D,2025-08-17,Sunday,17:00,197
D,2025-08-17,Sunday,17:30,189
D,2025-08-17,Sunday,18:00,175
D,2025-08-17,Sunday,18:30,166
D,2025-08-17,Sunday,19:00,146
D,2025-08-17,Sunday,19:30,148
D,2025-08-17,Sunday,20:00,134
D,2025-08-17,Sunday,20:30,118
D,2025-08-17,Sunday,21:00,97
D,2025-08-17,Sunday,21:30,84
D,2025-08-17,Sunday,22:00,74
D,2025-08-17,Sunday,22:30,64
D,2025-08-17,Sunday,23:00,52
D,2025-08-17,Sunday,23:30,47
D,2025-08-18,Monday,00:00,30
D,2025-08-18,Monday,00:30,22
D,2025-08-18,Monday,01:00,15
D,2025-08-18,Monday,01:30,13
D,2025-08-18,Monday,02:00,8
D,2025-08-18,Monday,02:30,8
D,2025-08-18,Monday,03:00,5
D,2025-08-18,Monday,03:30,4
D,2025-08-18,Monday,04:00,4
D,2025-08-18,Monday,04:30,5
D,2025-08-18,Monday,05:00,4
D,2025-08-18,Monday,05:30,4
D,2025-08-18,Monday,06:00,11
D,2025-08-18,Monday,06:30,19
D,2025-08-18,Monday,07:00,32
D,2025-08-18,Monday,07:30,52
D,2025-08-18,Monday,08:00,108
D,2025-08-18,Monday,08:30,168
D,2025-08-18,Monday,09:00,269
D,2025-08-18,Monday,09:30,326
D,2025-08-18,Monday,10:00,394
D,2025-08-18,Monday,10:30,447
D,2025-08-18,Monday,11:00,477
D,2025-08-18,Monday,11:30,493
D,2025-08-18,Monday,12:00,534
D,2025-08-18,Monday,12:30,536
D,2025-08-18,Monday,13:00,533
D,2025-08-18,Monday,13:30,534
D,2025-08-18,Monday,14:00,559
D,2025-08-18,Monday,14:30,571
D,2025-08-18,Monday,15:00,568
D,2025-08-18,Monday,15:30,559
D,2025-08-18,Monday,16:00,574
D,2025-08-18,Monday,16:30,552
D,2025-08-18,Monday,17:00,529
D,2025-08-18,Monday,17:30,487
D,2025-08-18,Monday,18:00,449
D,2025-08-18,Monday,18:30,391
D,2025-08-18,Monday,19:00,361
D,2025-08-18,Monday,19:30,330
D,2025-08-18,Monday,20:00,287
D,2025-08-18,Monday,20:30,245
D,2025-08-18,Monday,21:00,206
D,2025-08-18,Monday,21:30,164
D,2025-08-18,Monday,22:00,136
D,2025-08-18,Monday,22:30,115
D,2025-08-18,Monday,23:00,91
D,2025-08-18,Monday,23:30,65
D,2025-08-19,Tuesday,00:00,44
D,2025-08-19,Tuesday,00:30,31
D,2025-08-19,Tuesday,01:00,25
D,2025-08-19,Tuesday,01:30,17
D,2025-08-19,Tuesday,02:00,11
D,2025-08-19,Tuesday,02:30,9
D,2025-08-19,Tuesday,03:00,2
D,2025-08-19,Tuesday,03:30,0
D,2025-08-19,Tuesday,04:00,0
D,2025-08-19,Tuesday,04:30,0
D,2025-08-19,Tuesday,05:00,0
D,2025-08-19,Tuesday,05:30,0
D,2025-08-19,Tuesday,06:00,12
D,2025-08-19,Tuesday,06:30,19
D,2025-08-19,Tuesday,07:00,36
D,2025-08-19,Tuesday,07:30,63
D,2025-08-19,Tuesday,08:00,111
D,2025-08-19,Tuesday,08:30,166
D,2025-08-19,Tuesday,09:00,244
D,2025-08-19,Tuesday,09:30,304
D,2025-08-19,Tuesday,10:00,368
D,2025-08-19,Tuesday,10:30,400
D,2025-08-19,Tuesday,11:00,428
D,2025-08-19,Tuesday,11:30,467
D,2025-08-19,Tuesday,12:00,475
D,2025-08-19,Tuesday,12:30,484
D,2025-08-19,Tuesday,13:00,485
D,2025-08-19,Tuesday,13:30,465
D,2025-08-19,Tuesday,14:00,513
D,2025-08-19,Tuesday,14:30,491
D,2025-08-19,Tuesday,15:00,495
D,2025-08-19,Tuesday,15:30,502
D,2025-08-19,Tuesday,16:00,517
D,2025-08-19,Tuesday,16:30,498
D,2025-08-19,Tuesday,17:00,447
D,2025-08-19,Tuesday,17:30,431
D,2025-08-19,Tuesday,18:00,400
D,2025-08-19,Tuesday,18:30,348
D,2025-08-19,Tuesday,19:00,317
D,2025-08-19,Tuesday,19:30,290
D,2025-08-19,Tuesday,20:00,254
D,2025-08-19,Tuesday,20:30,222
D,2025-08-19,Tuesday,21:00,175
D,2025-08-19,Tuesday,21:30,157
D,2025-08-19,Tuesday,22:00,124
D,2025-08-19,Tuesday,22:30,101
D,2025-08-19,Tuesday,23:00,77
D,2025-08-19,Tuesday,23:30,61
D,2025-08-20,Wednesday,00:00,41
D,2025-08-20,Wednesday,00:30,29
D,2025-08-20,Wednesday,01:00,22
D,2025-08-20,Wednesday,01:30,17
D,2025-08-20,Wednesday,02:00,10
D,2025-08-20,Wednesday,02:30,10
D,2025-08-20,Wednesday,03:00,2
D,2025-08-20,Wednesday,03:30,1
D,2025-08-20,Wednesday,04:00,0
D,2025-08-20,Wednesday,04:30,1
D,2025-08-20,Wednesday,05:00,1
D,2025-08-20,Wednesday,05:30,2
D,2025-08-20,Wednesday,06:00,13
D,2025-08-20,Wednesday,06:30,24
D,2025-08-20,Wednesday,07:00,42
D,2025-08-20,Wednesday,07:30,72
D,2025-08-20,Wednesday,08:00,125
D,2025-08-20,Wednesday,08:30,180
D,2025-08-20,Wednesday,09:00,267
D,2025-08-20,Wednesday,09:30,311
D,2025-08-20,Wednesday,10:00,365
D,2025-08-20,Wednesday,10:30,394
D,2025-08-20,Wednesday,11:00,440
D,2025-08-20,Wednesday,11:30,452
D,2025-08-20,Wednesday,12:00,467
D,2025-08-20,Wednesday,12:30,472
D,2025-08-20,Wednesday,13:00,474
D,2025-08-20,Wednesday,13:30,483
D,2025-08-20,Wednesday,14:00,502
D,2025-08-20,Wednesday,14:30,495
D,2025-08-20,Wednesday,15:00,492
D,2025-08-20,Wednesday,15:30,492
D,2025-08-20,Wednesday,16:00,479
D,2025-08-20,Wednesday,16:30,466
D,2025-08-20,Wednesday,17:00,462
D,2025-08-20,Wednesday,17:30,421
D,2025-08-20,Wednesday,18:00,382
D,2025-08-20,Wednesday,18:30,341
D,2025-08-20,Wednesday,19:00,314
D,2025-08-20,Wednesday,19:30,280
D,2025-08-20,Wednesday,20:00,256
D,2025-08-20,Wednesday,20:30,217
D,2025-08-20,Wednesday,21:00,179
D,2025-08-20,Wednesday,21:30,153
D,2025-08-20,Wednesday,22:00,119
D,2025-08-20,Wednesday,22:30,104
D,2025-08-20,Wednesday,23:00,78
D,2025-08-20,Wednesday,23:30,62
D,2025-08-21,Thursday,00:00,40
D,2025-08-21,Thursday,00:30,34
D,2025-08-21,Thursday,01:00,25
D,2025-08-21,Thursday,01:30,23
D,2025-08-21,Thursday,02:00,17
D,2025-08-21,Thursday,02:30,10
D,2025-08-21,Thursday,03:00,2
D,2025-08-21,Thursday,03:30,0
D,2025-08-21,Thursday,04:00,0
D,2025-08-21,Thursday,04:30,1
D,2025-08-21,Thursday,05:00,1
D,2025-08-21,Thursday,05:30,2
D,2025-08-21,Thursday,06:00,13
D,2025-08-21,Thursday,06:30,23
D,2025-08-21,Thursday,07:00,39
D,2025-08-21,Thursday,07:30,67
D,2025-08-21,Thursday,08:00,117
D,2025-08-21,Thursday,08:30,179
D,2025-08-21,Thursday,09:00,252
D,2025-08-21,Thursday,09:30,300
D,2025-08-21,Thursday,10:00,353
D,2025-08-21,Thursday,10:30,390
D,2025-08-21,Thursday,11:00,434
D,2025-08-21,Thursday,11:30,439
D,2025-08-21,Thursday,12:00,451
D,2025-08-21,Thursday,12:30,460
D,2025-08-21,Thursday,13:00,454
D,2025-08-21,Thursday,13:30,457
D,2025-08-21,Thursday,14:00,492
D,2025-08-21,Thursday,14:30,491
D,2025-08-21,Thursday,15:00,485
D,2025-08-21,Thursday,15:30,480
D,2025-08-21,Thursday,16:00,494
D,2025-08-21,Thursday,16:30,467
D,2025-08-21,Thursday,17:00,441
D,2025-08-21,Thursday,17:30,408
D,2025-08-21,Thursday,18:00,372
D,2025-08-21,Thursday,18:30,336
D,2025-08-21,Thursday,19:00,312
D,2025-08-21,Thursday,19:30,278
D,2025-08-21,Thursday,20:00,252
D,2025-08-21,Thursday,20:30,216
D,2025-08-21,Thursday,21:00,172
D,2025-08-21,Thursday,21:30,158
D,2025-08-21,Thursday,22:00,122
D,2025-08-21,Thursday,22:30,100
D,2025-08-21,Thursday,23:00,73
D,2025-08-21,Thursday,23:30,61
D,2025-08-22,Friday,00:00,39
D,2025-08-22,Friday,00:30,27
D,2025-08-22,Friday,01:00,21
D,2025-08-22,Friday,01:30,15
D,2025-08-22,Friday,02:00,10
D,2025-08-22,Friday,02:30,8
D,2025-08-22,Friday,03:00,3
D,2025-08-22,Friday,03:30,1
D,2025-08-22,Friday,04:00,1
D,2025-08-22,Friday,04:30,1
D,2025-08-22,Friday,05:00,2
D,2025-08-22,Friday,05:30,2
D,2025-08-22,Friday,06:00,11
D,2025-08-22,Friday,06:30,24
D,2025-08-22,Friday,07:00,39
D,2025-08-22,Friday,07:30,67
D,2025-08-22,Friday,08:00,124
D,2025-08-22,Friday,08:30,171
D,2025-08-22,Friday,09:00,236
D,2025-08-22,Friday,09:30,296
D,2025-08-22,Friday,10:00,352
D,2025-08-22,Friday,10:30,382
D,2025-08-22,Friday,11:00,406
D,2025-08-22,Friday,11:30,436
D,2025-08-22,Friday,12:00,444
D,2025-08-22,Friday,12:30,451
D,2025-08-22,Friday,13:00,443
D,2025-08-22,Friday,13:30,458
D,2025-08-22,Friday,14:00,472
D,2025-08-22,Friday,14:30,470
D,2025-08-22,Friday,15:00,466
D,2025-08-22,Friday,15:30,460
D,2025-08-22,Friday,16:00,487
D,2025-08-22,Friday,16:30,458
D,2025-08-22,Friday,17:00,424
D,2025-08-22,Friday,17:30,390
D,2025-08-22,Friday,18:00,352
D,2025-08-22,Friday,18:30,308
D,2025-08-22,Friday,19:00,273
D,2025-08-22,Friday,19:30,246
D,2025-08-22,Friday,20:00,207
D,2025-08-22,Friday,20:30,187
D,2025-08-22,Friday,21:00,148
D,2025-08-22,Friday,21:30,135
D,2025-08-22,Friday,22:00,107
D,2025-08-22,Friday,22:30,87
D,2025-08-22,Friday,23:00,68
D,2025-08-22,Friday,23:30,52
D,2025-08-23,Saturday,00:00,40
D,2025-08-23,Saturday,00:30,26
D,2025-08-23,Saturday,01:00,22
D,2025-08-23,Saturday,01:30,15
D,2025-08-23,Saturday,02:00,11
D,2025-08-23,Saturday,02:30,6
D,2025-08-23,Saturday,03:00,2
D,2025-08-23,Saturday,03:30,0
D,2025-08-23,Saturday,04:00,0
D,2025-08-23,Saturday,04:30,0
D,2025-08-23,Saturday,05:00,0
D,2025-08-23,Saturday,05:30,1
D,2025-08-23,Saturday,06:00,8
D,2025-08-23,Saturday,06:30,13
D,2025-08-23,Saturday,07:00,25
D,2025-08-23,Saturday,07:30,40
D,2025-08-23,Saturday,08:00,70
D,2025-08-23,Saturday,08:30,103
D,2025-08-23,Saturday,09:00,155
D,2025-08-23,Saturday,09:30,191
D,2025-08-23,Saturday,10:00,227
D,2025-08-23,Saturday,10:30,263
D,2025-08-23,Saturday,11:00,299
D,2025-08-23,Saturday,11:30,311
D,2025-08-23,Saturday,12:00,327
D,2025-08-23,Saturday,12:30,338
D,2025-08-23,Saturday,13:00,334
D,2025-08-23,Saturday,13:30,339
D,2025-08-23,Saturday,14:00,331
D,2025-08-23,Saturday,14:30,344
D,2025-08-23,Saturday,15:00,330
D,2025-08-23,Saturday,15:30,314
D,2025-08-23,Saturday,16:00,303
D,2025-08-23,Saturday,16:30,279
D,2025-08-23,Saturday,17:00,260
D,2025-08-23,Saturday,17:30,250
D,2025-08-23,Saturday,18:00,233
D,2025-08-23,Saturday,18:30,204
D,2025-08-23,Saturday,19:00,194
D,2025-08-23,Saturday,19:30,174
D,2025-08-23,Saturday,20:00,149
D,2025-08-23,Saturday,20:30,136
D,2025-08-23,Saturday,21:00,116
D,2025-08-23,Saturday,21:30,96
D,2025-08-23,Saturday,22:00,81
D,2025-08-23,Saturday,22:30,67
D,2025-08-23,Saturday,23:00,58
D,2025-08-23,Saturday,23:30,46
D,2025-08-24,Sunday,00:00,33
D,2025-08-24,Sunday,00:30,22
D,2025-08-24,Sunday,01:00,17
D,2025-08-24,Sunday,01:30,15
D,2025-08-24,Sunday,02:00,11
D,2025-08-24,Sunday,02:30,7
D,2025-08-24,Sunday,03:00,2
D,2025-08-24,Sunday,03:30,1
D,2025-08-24,Sunday,04:00,0
D,2025-08-24,Sunday,04:30,0
D,2025-08-24,Sunday,05:00,1
D,2025-08-24,Sunday,05:30,1
D,2025-08-24,Sunday,06:00,4
D,2025-08-24,Sunday,06:30,8
D,2025-08-24,Sunday,07:00,15
D,2025-08-24,Sunday,07:30,25
D,2025-08-24,Sunday,08:00,41
D,2025-08-24,Sunday,08:30,56
D,2025-08-24,Sunday,09:00,84
D,2025-08-24,Sunday,09:30,99
D,2025-08-24,Sunday,10:00,114
D,2025-08-24,Sunday,10:30,144
D,2025-08-24,Sunday,11:00,159
D,2025-08-24,Sunday,11:30,168
D,2025-08-24,Sunday,12:00,182
D,2025-08-24,Sunday,12:30,181
D,2025-08-24,Sunday,13:00,187
D,2025-08-24,Sunday,13:30,198
D,2025-08-24,Sunday,14:00,194
D,2025-08-24,Sunday,14:30,202
D,2025-08-24,Sunday,15:00,197
D,2025-08-24,Sunday,15:30,200
D,2025-08-24,Sunday,16:00,181
D,2025-08-24,Sunday,16:30,183
D,2025-08-24,Sunday,17:00,177
D,2025-08-24,Sunday,17:30,169
D,2025-08-24,Sunday,18:00,157
D,2025-08-24,Sunday,18:30,148
D,2025-08-24,Sunday,19:00,131
D,2025-08-24,Sunday,19:30,133
D,2025-08-24,Sunday,20:00,120
D,2025-08-24,Sunday,20:30,105
D,2025-08-24,Sunday,21:00,87
D,2025-08-24,Sunday,21:30,75
D,2025-08-24,Sunday,22:00,66
D,2025-08-24,Sunday,22:30,57
D,2025-08-24,Sunday,23:00,47
D,2025-08-24,Sunday,23:30,42
D,2025-08-25,Monday,00:00,29
D,2025-08-25,Monday,00:30,21
D,2025-08-25,Monday,01:00,15
D,2025-08-25,Monday,01:30,13
D,2025-08-25,Monday,02:00,8
D,2025-08-25,Monday,02:30,8
D,2025-08-25,Monday,03:00,5
D,2025-08-25,Monday,03:30,4
D,2025-08-25,Monday,04:00,4
D,2025-08-25,Monday,04:30,5
D,2025-08-25,Monday,05:00,4
D,2025-08-25,Monday,05:30,4
D,2025-08-25,Monday,06:00,11
D,2025-08-25,Monday,06:30,18
D,2025-08-25,Monday,07:00,31
D,2025-08-25,Monday,07:30,51
D,2025-08-25,Monday,08:00,106
D,2025-08-25,Monday,08:30,165
D,2025-08-25,Monday,09:00,263
D,2025-08-25,Monday,09:30,320
D,2025-08-25,Monday,10:00,386
D,2025-08-25,Monday,10:30,439
D,2025-08-25,Monday,11:00,468
D,2025-08-25,Monday,11:30,483
D,2025-08-25,Monday,12:00,523
D,2025-08-25,Monday,12:30,525
D,2025-08-25,Monday,13:00,522
D,2025-08-25,Monday,13:30,523
D,2025-08-25,Monday,14:00,548
D,2025-08-25,Monday,14:30,560
D,2025-08-25,Monday,15:00,557
D,2025-08-25,Monday,15:30,548
D,2025-08-25,Monday,16:00,562
D,2025-08-25,Monday,16:30,541
D,2025-08-25,Monday,17:00,518
D,2025-08-25,Monday,17:30,477
D,2025-08-25,Monday,18:00,440
D,2025-08-25,Monday,18:30,383
D,2025-08-25,Monday,19:00,353
D,2025-08-25,Monday,19:30,324
D,2025-08-25,Monday,20:00,281
D,2025-08-25,Monday,20:30,241
D,2025-08-25,Monday,21:00,201
D,2025-08-25,Monday,21:30,161
D,2025-08-25,Monday,22:00,133
D,2025-08-25,Monday,22:30,112
D,2025-08-25,Monday,23:00,89
D,2025-08-25,Monday,23:30,64
D,2025-08-26,Tuesday,00:00,41
D,2025-08-26,Tuesday,00:30,29
D,2025-08-26,Tuesday,01:00,23
D,2025-08-26,Tuesday,01:30,16
D,2025-08-26,Tuesday,02:00,11
D,2025-08-26,Tuesday,02:30,9
D,2025-08-26,Tuesday,03:00,2
D,2025-08-26,Tuesday,03:30,0
D,2025-08-26,Tuesday,04:00,0
D,2025-08-26,Tuesday,04:30,0
D,2025-08-26,Tuesday,05:00,0
D,2025-08-26,Tuesday,05:30,0
D,2025-08-26,Tuesday,06:00,11
D,2025-08-26,Tuesday,06:30,18
D,2025-08-26,Tuesday,07:00,34
D,2025-08-26,Tuesday,07:30,59
D,2025-08-26,Tuesday,08:00,105
D,2025-08-26,Tuesday,08:30,156
D,2025-08-26,Tuesday,09:00,230
D,2025-08-26,Tuesday,09:30,286
D,2025-08-26,Tuesday,10:00,346
D,2025-08-26,Tuesday,10:30,377
D,2025-08-26,Tuesday,11:00,403
D,2025-08-26,Tuesday,11:30,440
D,2025-08-26,Tuesday,12:00,448
D,2025-08-26,Tuesday,12:30,456
D,2025-08-26,Tuesday,13:00,457
D,2025-08-26,Tuesday,13:30,438
D,2025-08-26,Tuesday,14:00,483
D,2025-08-26,Tuesday,14:30,462
D,2025-08-26,Tuesday,15:00,467
D,2025-08-26,Tuesday,15:30,472
D,2025-08-26,Tuesday,16:00,487
D,2025-08-26,Tuesday,16:30,469
D,2025-08-26,Tuesday,17:00,421
D,2025-08-26,Tuesday,17:30,406
D,2025-08-26,Tuesday,18:00,377
D,2025-08-26,Tuesday,18:30,328
D,2025-08-26,Tuesday,19:00,299
D,2025-08-26,Tuesday,19:30,273
D,2025-08-26,Tuesday,20:00,239
D,2025-08-26,Tuesday,20:30,209
D,2025-08-26,Tuesday,21:00,165
D,2025-08-26,Tuesday,21:30,148
D,2025-08-26,Tuesday,22:00,117
D,2025-08-26,Tuesday,22:30,95
D,2025-08-26,Tuesday,23:00,72
D,2025-08-26,Tuesday,23:30,58
D,2025-08-27,Wednesday,00:00,43
D,2025-08-27,Wednesday,00:30,31
D,2025-08-27,Wednesday,01:00,23
D,2025-08-27,Wednesday,01:30,17
D,2025-08-27,Wednesday,02:00,10
D,2025-08-27,Wednesday,02:30,10
D,2025-08-27,Wednesday,03:00,2
D,2025-08-27,Wednesday,03:30,1
D,2025-08-27,Wednesday,04:00,0
D,2025-08-27,Wednesday,04:30,1
D,2025-08-27,Wednesday,05:00,1
D,2025-08-27,Wednesday,05:30,2
D,2025-08-27,Wednesday,06:00,14
D,2025-08-27,Wednesday,06:30,25
D,2025-08-27,Wednesday,07:00,44
D,2025-08-27,Wednesday,07:30,75
D,2025-08-27,Wednesday,08:00,130
D,2025-08-27,Wednesday,08:30,188
D,2025-08-27,Wednesday,09:00,279
D,2025-08-27,Wednesday,09:30,325
D,2025-08-27,Wednesday,10:00,381
D,2025-08-27,Wednesday,10:30,412
D,2025-08-27,Wednesday,11:00,460
D,2025-08-27,Wednesday,11:30,472
D,2025-08-27,Wednesday,12:00,488
D,2025-08-27,Wednesday,12:30,494
D,2025-08-27,Wednesday,13:00,495
D,2025-08-27,Wednesday,13:30,504
D,2025-08-27,Wednesday,14:00,525
D,2025-08-27,Wednesday,14:30,517
D,2025-08-27,Wednesday,15:00,514
D,2025-08-27,Wednesday,15:30,514
D,2025-08-27,Wednesday,16:00,501
D,2025-08-27,Wednesday,16:30,487
D,2025-08-27,Wednesday,17:00,483
D,2025-08-27,Wednesday,17:30,440
D,2025-08-27,Wednesday,18:00,400
D,2025-08-27,Wednesday,18:30,356
D,2025-08-27,Wednesday,19:00,328
D,2025-08-27,Wednesday,19:30,292
D,2025-08-27,Wednesday,20:00,267
D,2025-08-27,Wednesday,20:30,227
D,2025-08-27,Wednesday,21:00,187
D,2025-08-27,Wednesday,21:30,159
D,2025-08-27,Wednesday,22:00,124
D,2025-08-27,Wednesday,22:30,109
D,2025-08-27,Wednesday,23:00,81
D,2025-08-27,Wednesday,23:30,64
D,2025-08-28,Thursday,00:00,40
D,2025-08-28,Thursday,00:30,35
D,2025-08-28,Thursday,01:00,25
D,2025-08-28,Thursday,01:30,23
D,2025-08-28,Thursday,02:00,17
D,2025-08-28,Thursday,02:30,10
D,2025-08-28,Thursday,03:00,2
D,2025-08-28,Thursday,03:30,0
D,2025-08-28,Thursday,04:00,0
D,2025-08-28,Thursday,04:30,1
D,2025-08-28,Thursday,05:00,1
D,2025-08-28,Thursday,05:30,2
D,2025-08-28,Thursday,06:00,13
D,2025-08-28,Thursday,06:30,24
D,2025-08-28,Thursday,07:00,39
D,2025-08-28,Thursday,07:30,68
D,2025-08-28,Thursday,08:00,119
D,2025-08-28,Thursday,08:30,182
D,2025-08-28,Thursday,09:00,255
D,2025-08-28,Thursday,09:30,305
D,2025-08-28,Thursday,10:00,358
D,2025-08-28,Thursday,10:30,395
D,2025-08-28,Thursday,11:00,440
D,2025-08-28,Thursday,11:30,445
D,2025-08-28,Thursday,12:00,457
D,2025-08-28,Thursday,12:30,466
D,2025-08-28,Thursday,13:00,461
D,2025-08-28,Thursday,13:30,463
D,2025-08-28,Thursday,14:00,499
D,2025-08-28,Thursday,14:30,499
D,2025-08-28,Thursday,15:00,492
D,2025-08-28,Thursday,15:30,487
D,2025-08-28,Thursday,16:00,501
D,2025-08-28,Thursday,16:30,474
D,2025-08-28,Thursday,17:00,447
D,2025-08-28,Thursday,17:30,414
D,2025-08-28,Thursday,18:00,378
D,2025-08-28,Thursday,18:30,340
D,2025-08-28,Thursday,19:00,316
D,2025-08-28,Thursday,19:30,282
D,2025-08-28,Thursday,20:00,256
D,2025-08-28,Thursday,20:30,219
D,2025-08-28,Thursday,21:00,175
D,2025-08-28,Thursday,21:30,161
D,2025-08-28,Thursday,22:00,123
D,2025-08-28,Thursday,22:30,101
D,2025-08-28,Thursday,23:00,74
D,2025-08-28,Thursday,23:30,62
D,2025-08-29,Friday,00:00,41
D,2025-08-29,Friday,00:30,28
D,2025-08-29,Friday,01:00,22
D,2025-08-29,Friday,01:30,16
D,2025-08-29,Friday,02:00,11
D,2025-08-29,Friday,02:30,9
D,2025-08-29,Friday,03:00,3
D,2025-08-29,Friday,03:30,1
D,2025-08-29,Friday,04:00,1
D,2025-08-29,Friday,04:30,1
D,2025-08-29,Friday,05:00,2
D,2025-08-29,Friday,05:30,2
D,2025-08-29,Friday,06:00,11
D,2025-08-29,Friday,06:30,25
D,2025-08-29,Friday,07:00,42
D,2025-08-29,Friday,07:30,71
D,2025-08-29,Friday,08:00,131
D,2025-08-29,Friday,08:30,181
D,2025-08-29,Friday,09:00,250
D,2025-08-29,Friday,09:30,313
D,2025-08-29,Friday,10:00,373
D,2025-08-29,Friday,10:30,404
D,2025-08-29,Friday,11:00,429
D,2025-08-29,Friday,11:30,462
D,2025-08-29,Friday,12:00,469
D,2025-08-29,Friday,12:30,478
D,2025-08-29,Friday,13:00,468
D,2025-08-29,Friday,13:30,484
D,2025-08-29,Friday,14:00,499
D,2025-08-29,Friday,14:30,498
D,2025-08-29,Friday,15:00,493
D,2025-08-29,Friday,15:30,487
D,2025-08-29,Friday,16:00,516
D,2025-08-29,Friday,16:30,485
D,2025-08-29,Friday,17:00,448
D,2025-08-29,Friday,17:30,413
D,2025-08-29,Friday,18:00,373
D,2025-08-29,Friday,18:30,325
D,2025-08-29,Friday,19:00,289
D,2025-08-29,Friday,19:30,261
D,2025-08-29,Friday,20:00,219
D,2025-08-29,Friday,20:30,198
D,2025-08-29,Friday,21:00,156
D,2025-08-29,Friday,21:30,143
D,2025-08-29,Friday,22:00,113
D,2025-08-29,Friday,22:30,92
D,2025-08-29,Friday,23:00,71
D,2025-08-29,Friday,23:30,55
D,2025-08-30,Saturday,00:00,42
D,2025-08-30,Saturday,00:30,27
D,2025-08-30,Saturday,01:00,23
D,2025-08-30,Saturday,01:30,16
D,2025-08-30,Saturday,02:00,12
D,2025-08-30,Saturday,02:30,6
D,2025-08-30,Saturday,03:00,3
D,2025-08-30,Saturday,03:30,0
D,2025-08-30,Saturday,04:00,0
D,2025-08-30,Saturday,04:30,0
D,2025-08-30,Saturday,05:00,0
